RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Cancelled enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
97619,Continental Championship,2022,2437591,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,1451,1551,0,2713,90,152,FALSE,8,1039,0,FALSE,,0,TRUE,1
88801,Federation League,2022,551332,F,Northern Africa,Middle school,0-35,Middle,FALSE,0,FALSE,TRUE,60,FALSE,61,51,8,139,43,0,FALSE,1,0,0,FALSE,5,0,TRUE,0
90733,Continental Championship,2021,614245,M,North America,High school,35-55,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,555,1473,0,1535,103,190,FALSE,10,453,0,FALSE,150,1,TRUE,1
68336,Local Match,2020,513428,F,Central America,High school,0-35,Low,FALSE,1,FALSE,FALSE,60,FALSE,401,2356,0,399,369,540,FALSE,0,6,24,FALSE,29,45,FALSE,0
47601,Regional Tournament,2020,560117,M,Eastern Europe,Middle school,0-35,Middle,FALSE,0,FALSE,TRUE,0,FALSE,114,10,0,45,16,32,FALSE,0,0,0,FALSE,8,0,,0
43947,National Cup,2021,533004,M,Eastern Europe,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,19,32,0,0,16,4,FALSE,0,0,0,FALSE,1,0,FALSE,0
70225,Federation League,2019,1903477,M,Central America,University Degree,35-55,High,FALSE,0,FALSE,FALSE,30,FALSE,311,191,0,188,246,11,FALSE,1,31,0,FALSE,9,0,TRUE,1
86216,Federation League,2021,552255,M,Northern Africa,High school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,30,FALSE,94,80,0,21,43,2,FALSE,7,43,0,FALSE,7,0,FALSE,1
11607,Regional Tournament,2020,350795,M,Central Asia,Middle school,35-55,Middle,FALSE,1,FALSE,FALSE,0,FALSE,33,6,0,29,9,49,FALSE,0,0,0,FALSE,6,0,FALSE,0
34978,Federation League,2019,597871,M,Western Europe,University Degree,55<=,High,FALSE,0,FALSE,FALSE,30,FALSE,215,138,0,145,206,33,FALSE,8,62,0,FALSE,30,0,TRUE,1
50412,National Cup,2022,2127889,M,North America,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,199,451,0,11,209,4694,FALSE,1,0,0,FALSE,25,0,FALSE,1
94488,Continental Championship,2021,629202,M,South Asia,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,184,580,0,109,14,134,FALSE,2,119,0,FALSE,25,0,TRUE,1
56040,Local Match,2019,584446,F,Southern Africa,University Degree,0-35,High,FALSE,0,FALSE,FALSE,60,TRUE,226,395,0,348,151,397,FALSE,0,19,0,FALSE,10,0,FALSE,1
63429,Regional Tournament,2022,114402,F,Oceania,Middle school,0-35,Middle,TRUE,0,FALSE,FALSE,30,FALSE,134,902,8,46,18,0,FALSE,15,0,0,FALSE,0,0,TRUE,1
39536,Regional Tournament,2019,560567,F,Eastern Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,102,36,1,34,21,75,FALSE,0,0,0,FALSE,29,0,FALSE,1
99305,Local Match,2019,563742,M,Western Europe,Middle school,35-55,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,86,235,1,145,90,55,FALSE,0,5,0,FALSE,5,0,FALSE,0
57020,Regional Tournament,2022,366479,F,Western Europe,High school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,122,217,0,19,21,110,FALSE,3,0,4,FALSE,2,0,FALSE,1
87840,Regional Tournament,2022,683947,M,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,140,FALSE,26,31,0,0,1,0,FALSE,0,0,0,FALSE,0,0,TRUE,0
18130,Regional Tournament,2021,635755,F,Central America,High school,0-35,Low,TRUE,0,FALSE,FALSE,0,FALSE,236,74,4,847,66,79,FALSE,3,0,0,FALSE,29,0,FALSE,1
10411,Local Match,2022,698193,M,Northern Africa,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,48,146,0,31,82,14,TRUE,2,0,0,FALSE,1,0,FALSE,0
47594,Federation League,2020,545083,F,Western Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,163,230,0,64,43,13,FALSE,0,65,0,FALSE,13,2,TRUE,1
58460,World Championship,2019,595977,F,East Asia,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,112,302,1,167,16,134,FALSE,0,0,0,FALSE,0,0,TRUE,1
76449,Federation League,2022,504064,F,Western Europe,High school,35-55,Middle-Low,TRUE,2,FALSE,FALSE,0,FALSE,210,450,10,28,288,15,FALSE,30,0,0,FALSE,46,0,TRUE,0
14576,Local Match,2022,536351,M,Oceania,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,318,1293,0,203,222,551,TRUE,7,22,18,FALSE,27,0,TRUE,1
64529,Regional Tournament,2021,627613,M,Northern Africa,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,20,2,0,100,8,29,FALSE,0,0,0,FALSE,10,0,FALSE,0
51301,World Championship,2021,152671,F,South Asia,High school,35-55,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,78,148,0,34,13,108,FALSE,0,0,0,FALSE,0,0,TRUE,1
95741,Local Match,2020,532050,M,North America,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,224,383,0,120,133,655,FALSE,0,0,0,FALSE,9,0,TRUE,0
92396,Regional Tournament,2022,697562,F,South Asia,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,151,401,1,72,36,128,FALSE,0,0,3,FALSE,4,0,TRUE,1
54185,Regional Tournament,2019,509390,F,East Asia,High school,0-35,High,TRUE,1,FALSE,FALSE,60,FALSE,16,0,0,0,0,20,FALSE,0,0,0,FALSE,7,0,TRUE,0
16281,World Championship,2019,1498979,F,Western Europe,Middle school,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,82,403,13,95,18,97,FALSE,0,0,0,FALSE,0,0,TRUE,1
30196,Local Match,2021,634209,M,Oceania,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,TRUE,460,1558,0,93,372,1323,FALSE,0,18,9,FALSE,20,1,TRUE,1
65073,Federation League,2019,507115,M,Southern Africa,High school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,59,31,0,29,38,3,FALSE,2,2,0,FALSE,3,0,FALSE,0
11757,Local Match,2019,522881,M,Oceania,High school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,0,FALSE,24,40,0,14,32,2,FALSE,0,0,0,FALSE,0,0,TRUE,0
53788,Local Match,2021,108949,M,Northern Africa,Middle school,0-35,Low,FALSE,1,FALSE,TRUE,60,FALSE,88,182,0,59,48,44,FALSE,0,24,3,FALSE,4,0,FALSE,0
39082,Local Match,2020,540160,M,Northern Africa,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,867,2375,0,546,480,1688,FALSE,0,37,38,FALSE,64,56,TRUE,1
70550,Local Match,2020,536038,M,Eastern Europe,High school,0-35,Low,FALSE,0,FALSE,TRUE,60,FALSE,301,748,0,203,271,478,FALSE,0,7,0,FALSE,17,4,TRUE,0
89461,Federation League,2019,370294,F,Eastern Europe,High school,0-35,Middle-High,TRUE,2,FALSE,FALSE,10,FALSE,84,45,0,133,72,1,FALSE,0,10,0,FALSE,7,0,TRUE,0
71432,Federation League,2021,1591864,F,Western Europe,University Degree,35-55,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,522,259,3,494,484,23,FALSE,3,147,0,FALSE,44,0,TRUE,0
84720,Regional Tournament,2019,601951,F,Eastern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,196,23,1,670,19,56,FALSE,0,0,0,FALSE,9,0,FALSE,0
21923,Federation League,2022,603303,M,South Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,268,350,17,164,285,23,FALSE,49,0,0,FALSE,,0,FALSE,1
31634,Local Match,2019,393526,F,South America,Middle school,0-35,Low,TRUE,0,FALSE,FALSE,0,TRUE,814,2184,0,366,652,977,FALSE,8,74,20,FALSE,65,,TRUE,1
86922,Federation League,2019,568948,M,Northern Africa,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,328,150,400,141,297,7,FALSE,2,211,0,FALSE,37,0,TRUE,1
93224,National Cup,2021,634512,M,Northern Africa,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,-30,FALSE,201,109,0,7,92,1015,FALSE,0,0,0,FALSE,4,0,FALSE,1
97730,Local Match,2022,249357,M,South Asia,Post Graduate,35-55,High,FALSE,0,TRUE,FALSE,0,FALSE,392,1616,0,60,392,626,TRUE,0,11,10,FALSE,26,10,TRUE,1
27818,Local Match,2022,678528,M,South Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,317,2353,2,329,419,848,TRUE,28,14,41,FALSE,49,40,TRUE,0
45834,World Championship,2021,575324,M,Northern Africa,Middle school,0-35,Middle,FALSE,1,FALSE,FALSE,0,FALSE,68,41,0,0,7,17,FALSE,0,0,0,FALSE,0,0,TRUE,0
11694,Federation League,2022,2494306,M,Central America,High school,35-55,Middle-High,FALSE,0,FALSE,FALSE,30,FALSE,177,170,0,157,45,0,FALSE,40,0,0,FALSE,4,0,TRUE,1
59185,Federation League,2019,557474,M,South America,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,27,311,0,31,120,0,FALSE,1,6,0,FALSE,5,0,FALSE,0
10330,Local Match,2022,685155,M,Northern Africa,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,588,2203,0,430,412,1099,TRUE,7,36,12,FALSE,33,18,TRUE,1
55869,World Championship,2021,542562,F,Oceania,High school,0-35,High,TRUE,0,FALSE,FALSE,140,FALSE,445,356,74,292,45,84,FALSE,0,0,0,FALSE,0,0,TRUE,1
83880,Federation League,2021,2046628,M,Southern Africa,University Degree,35-55,High,TRUE,2,FALSE,TRUE,60,FALSE,158,168,1,156,154,1,FALSE,9,0,0,FALSE,29,0,FALSE,0
71909,Federation League,2021,559872,M,Central Asia,High school,0-35,Middle,FALSE,1,FALSE,FALSE,120,FALSE,89,237,0,13,78,2,FALSE,4,4,0,FALSE,1,0,TRUE,1
83402,World Championship,2022,648207,F,Northern Africa,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,-30,FALSE,72,108,0,0,31,94,FALSE,0,0,0,FALSE,0,0,TRUE,1
29806,World Championship,2022,683974,F,South Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,-30,FALSE,268,415,13,204,58,148,FALSE,0,0,0,FALSE,0,0,TRUE,1
10902,Federation League,2022,611235,F,East Asia,Middle school,0-35,High,FALSE,0,FALSE,TRUE,0,FALSE,74,142,0,39,27,3,FALSE,2,0,0,FALSE,15,0,FALSE,0
29478,National Cup,2022,554266,M,North America,Middle school,35-55,Middle,FALSE,0,FALSE,TRUE,-30,FALSE,93,113,0,74,71,65,FALSE,3,0,0,FALSE,0,0,FALSE,0
84345,National Cup,2021,284812,M,Southern Africa,University Degree,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,532,593,0,375,222,1619,FALSE,8,0,0,FALSE,16,0,TRUE,1
69795,National Cup,2022,677349,F,Middle East,High school,0-35,Low,FALSE,0,FALSE,FALSE,90,FALSE,397,148,0,584,239,1109,FALSE,5,0,0,FALSE,16,0,FALSE,1
27372,National Cup,2021,478977,F,Northern Africa,University Degree,0-35,Low,FALSE,0,FALSE,TRUE,0,FALSE,,16,0,28,17,144,FALSE,0,0,0,FALSE,5,0,FALSE,0
17425,Federation League,2021,286449,F,Central Asia,Middle school,0-35,Middle,FALSE,6,FALSE,FALSE,60,FALSE,44,28,0,25,23,1,FALSE,1,0,0,FALSE,4,0,TRUE,0
41946,Regional Tournament,2020,479516,F,North America,University Degree,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,137,9,0,265,12,51,FALSE,,0,0,FALSE,3,0,FALSE,1
51048,Federation League,2019,575365,M,Western Europe,University Degree,35-55,High,FALSE,0,FALSE,TRUE,60,FALSE,23,22,0,0,11,1,FALSE,0,0,0,FALSE,0,0,FALSE,0
54614,Local Match,2022,615266,F,East Asia,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,495,1314,0,547,255,1743,TRUE,18,26,16,FALSE,18,13,TRUE,1
24216,Local Match,2020,469154,M,Eastern Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,636,2077,0,558,463,639,FALSE,0,77,13,FALSE,59,20,TRUE,1
48720,Federation League,2021,621300,M,South America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,185,226,0,106,113,6,FALSE,11,52,0,FALSE,1,0,TRUE,1
50844,Local Match,2019,583128,M,Eastern Europe,Middle school,0-35,Low,TRUE,0,FALSE,TRUE,0,FALSE,109,196,0,86,148,0,FALSE,4,1,0,FALSE,3,0,FALSE,0
78951,Regional Tournament,2020,1721462,F,Western Europe,Middle school,35-55,High,TRUE,1,FALSE,FALSE,0,FALSE,150,44,1,231,81,62,FALSE,0,0,0,FALSE,17,2,FALSE,1
80182,Local Match,2020,516435,M,Southern Africa,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,131,582,0,116,185,2,FALSE,0,1,0,FALSE,16,4,FALSE,0
14234,Regional Tournament,2021,635773,F,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,62,38,0,45,26,76,FALSE,0,0,0,FALSE,1,0,FALSE,1
53785,Federation League,2019,,M,South America,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,451,340,0,198,199,21,FALSE,20,156,0,FALSE,43,0,TRUE,1
43347,Regional Tournament,2022,2177423,F,Western Europe,Middle school,35-55,Middle,FALSE,3,FALSE,TRUE,0,FALSE,87,182,1,29,33,0,FALSE,1,0,0,FALSE,1,0,TRUE,0
54642,Regional Tournament,2019,580412,F,South Asia,Middle school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,60,FALSE,31,5,0,22,12,33,FALSE,0,0,0,FALSE,11,0,FALSE,0
70755,National Cup,2022,551332,F,Northern Africa,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,74,65,0,129,46,466,FALSE,0,0,0,FALSE,2,0,FALSE,0
27603,Regional Tournament,2022,361411,F,North America,University Degree,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,100,635,0,1,14,40,FALSE,0,0,0,FALSE,3,0,FALSE,1
84128,Regional Tournament,2022,338554,F,North America,University Degree,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,64,169,2,1,36,9,FALSE,0,0,3,FALSE,1,0,FALSE,1
18819,Regional Tournament,2019,550559,F,Northern Africa,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,17,8,0,73,14,1,FALSE,0,0,0,FALSE,5,0,FALSE,0
42266,Regional Tournament,2022,350312,F,Central America,High school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,30,FALSE,17,25,1,4,3,53,FALSE,0,0,0,FALSE,0,0,TRUE,0
12898,Continental Championship,2019,440610,M,North America,Elementary school,35-55,Middle-Low,FALSE,0,FALSE,,-15,FALSE,148,543,0,65,26,137,FALSE,0,145,0,FALSE,23,6,TRUE,1
78062,Regional Tournament,2020,2458984,F,Central Asia,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,FALSE,19,10,1,57,8,33,FALSE,0,0,0,FALSE,5,,FALSE,1
25324,National Cup,2021,619447,M,South America,High school,35-55,Middle,FALSE,0,,FALSE,0,FALSE,318,159,0,34,127,2196,FALSE,0,0,0,FALSE,10,0,FALSE,1
37460,Olympic Games,2019,186149,M,North America,University Degree,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,466,934,2,516,122,0,FALSE,11,0,0,FALSE,81,4,FALSE,1
86099,Olympic Games,2022,328024,M,Southern Europe,High school,35-55,Low,FALSE,0,FALSE,FALSE,0,FALSE,534,1452,0,302,91,0,FALSE,0,0,0,FALSE,48,17,FALSE,1
57486,Federation League,2021,569706,M,East Asia,High school,0-35,High,TRUE,0,FALSE,TRUE,60,FALSE,56,133,0,9,81,5,FALSE,0,21,0,FALSE,2,0,FALSE,0
18768,Local Match,2020,243657,M,Central America,Middle school,35-55,High,FALSE,1,FALSE,FALSE,60,FALSE,1031,2312,0,900,592,792,FALSE,0,42,16,FALSE,65,40,TRUE,1
67392,Continental Championship,2019,431014,M,Western Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,248,762,0,74,21,170,FALSE,3,144,0,FALSE,39,2,TRUE,0
24973,Federation League,2021,390026,M,South America,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,551,293,13,338,434,9,FALSE,4,147,0,FALSE,46,0,TRUE,1
93584,Regional Tournament,2019,128386,M,East Asia,Middle school,35-55,Middle-Low,,0,FALSE,FALSE,0,FALSE,22,0,0,3,3,35,FALSE,0,0,0,FALSE,3,0,FALSE,0
90358,Regional Tournament,2022,617521,F,Western Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,114,268,0,56,57,0,FALSE,3,0,0,FALSE,2,0,TRUE,1
41674,World Championship,2021,632640,F,Middle East,Middle school,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,263,378,15,38,85,127,FALSE,0,0,0,FALSE,0,0,TRUE,1
33444,Regional Tournament,,695484,M,Southern Africa,High school,0-35,High,FALSE,0,TRUE,FALSE,0,FALSE,99,246,0,30,19,33,FALSE,3,0,0,FALSE,2,0,FALSE,1
12357,World Championship,2019,584969,F,East Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,159,438,26,168,16,157,FALSE,0,0,0,FALSE,0,0,TRUE,1
33254,Regional Tournament,2022,698256,F,Eastern Europe,Middle school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,220,558,3,369,30,252,FALSE,10,0,13,FALSE,2,0,TRUE,1
36581,Local Match,2022,691326,F,North America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,880,2671,3,511,610,811,TRUE,3,38,11,FALSE,98,0,TRUE,0
83886,National Cup,2021,469761,F,Middle East,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,364,1476,0,162,154,1345,FALSE,9,0,0,FALSE,13,0,FALSE,1
76584,World Championship,2019,590213,F,Eastern Europe,Middle school,35-55,Low,FALSE,0,FALSE,FALSE,-30,FALSE,58,82,0,32,15,136,FALSE,0,0,0,FALSE,0,0,TRUE,0
19178,Local Match,2022,,M,Eastern Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,142,174,0,17,126,566,TRUE,2,1,0,FALSE,6,0,FALSE,0
99832,Federation League,2020,528420,F,South America,High school,0-35,Low,FALSE,0,FALSE,TRUE,0,FALSE,129,145,0,81,208,12,FALSE,0,30,0,FALSE,56,0,FALSE,0
58319,National Cup,2022,695354,F,Central Asia,High school,0-35,Middle,TRUE,0,FALSE,FALSE,60,FALSE,163,488,0,25,118,1572,FALSE,8,0,0,FALSE,8,0,TRUE,1
62288,Regional Tournament,2022,601983,F,Middle East,High school,35-55,High,FALSE,0,FALSE,TRUE,0,FALSE,405,603,0,556,10,15,FALSE,4,0,7,FALSE,1,0,TRUE,0
71160,Continental Championship,2022,653718,M,North America,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,229,742,0,220,20,160,FALSE,1,292,0,FALSE,13,0,,1
62227,Olympic Games,2022,296424,M,North America,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,354,1122,0,141,65,0,FALSE,0,0,0,FALSE,9,4,TRUE,1
65603,Federation League,2019,380662,M,Western Europe,High school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,203,45,0,159,36,2,FALSE,4,58,0,FALSE,12,0,TRUE,1
55870,Regional Tournament,2020,34353,M,North America,High school,35-55,Middle-High,TRUE,0,FALSE,FALSE,60,FALSE,80,9,0,210,22,69,FALSE,0,0,0,FALSE,1,0,FALSE,0
90769,Regional Tournament,2022,684184,F,North America,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,,232,718,0,65,35,128,FALSE,18,0,13,FALSE,0,0,TRUE,1
20959,Federation League,2019,274964,M,Central Asia,Middle school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,142,285,0,175,78,1,FALSE,9,135,0,FALSE,5,0,FALSE,0
56486,National Cup,2022,690763,M,East Asia,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,45,14,0,15,18,130,FALSE,0,0,0,FALSE,3,0,FALSE,0
90855,World Championship,2022,559766,M,South America,Middle school,35-55,Low,FALSE,0,,FALSE,-30,FALSE,368,525,8,128,204,38,FALSE,0,0,0,FALSE,0,0,TRUE,0
30134,Local Match,2021,2575119,M,Southern Africa,High school,35-55,Middle,FALSE,2,TRUE,FALSE,0,FALSE,21,123,0,33,26,10,FALSE,0,1,0,FALSE,0,0,FALSE,0
54778,National Cup,2022,632451,F,Oceania,High school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,163,75,0,54,214,1280,FALSE,0,0,0,FALSE,15,0,FALSE,1
85590,Local Match,2022,2612102,M,Oceania,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,455,2231,0,426,381,578,TRUE,3,76,49,FALSE,63,64,TRUE,1
11921,Local Match,2019,572047,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,311,1153,0,78,225,716,FALSE,0,28,37,FALSE,23,35,TRUE,0
98868,Local Match,2019,521255,M,South America,Middle school,,Middle-High,FALSE,0,FALSE,TRUE,60,FALSE,85,419,0,101,125,0,FALSE,3,10,5,FALSE,17,0,TRUE,0
60749,Local Match,2020,556945,F,Western Europe,University Degree,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,721,1745,0,982,422,804,FALSE,0,124,10,FALSE,56,56,FALSE,1
36799,Federation League,2021,634246,F,Central America,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,174,312,0,86,154,4,FALSE,13,46,0,FALSE,13,0,FALSE,1
44692,Continental Championship,2019,176086,M,Central America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,74,113,0,84,18,141,FALSE,0,0,0,FALSE,10,3,TRUE,0
86586,Local Match,2019,587126,M,Eastern Europe,University Degree,35-55,Middle-High,FALSE,0,FALSE,FALSE,0,TRUE,717,1990,0,457,474,856,FALSE,25,117,12,FALSE,50,11,TRUE,1
93288,Continental Championship,2019,585837,M,Central Asia,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,315,1075,0,75,19,187,FALSE,0,335,0,FALSE,38,8,TRUE,1
57435,National Cup,2021,576782,M,Northern Africa,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,,125,260,0,12,38,293,FALSE,0,0,0,FALSE,2,0,FALSE,0
72759,Regional Tournament,2022,510471,F,East Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,112,1224,0,4,21,176,FALSE,0,0,0,FALSE,2,0,TRUE,1
73518,Regional Tournament,2019,598760,F,Central America,High school,0-35,Middle,FALSE,0,FALSE,FALSE,30,FALSE,108,47,0,84,30,71,FALSE,0,0,0,FALSE,31,0,FALSE,1
65956,Continental Championship,2022,681327,M,North America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,103,461,0,137,5,79,FALSE,7,7,0,FALSE,9,0,FALSE,1
79177,Local Match,2020,383316,M,Middle East,Middle school,35-55,High,FALSE,1,FALSE,FALSE,60,FALSE,716,2296,0,493,662,2101,FALSE,0,50,30,FALSE,55,88,TRUE,1
61798,Local Match,2019,578492,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,TRUE,261,714,0,265,190,373,FALSE,0,29,5,FALSE,6,8,TRUE,1
23022,Regional Tournament,2020,532665,F,Eastern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,22,,0,6,17,85,FALSE,0,0,0,FALSE,3,0,FALSE,1
79841,,2020,511990,F,Eastern Europe,High school,0-35,High,FALSE,1,FALSE,FALSE,60,FALSE,43,100,0,32,51,1,FALSE,0,3,0,FALSE,2,2,FALSE,0
70906,Local Match,2022,629686,M,Central America,Middle school,0-35,Middle,FALSE,0,FALSE,TRUE,60,FALSE,50,67,0,38,51,0,FALSE,0,0,0,FALSE,0,0,FALSE,0
62978,National Cup,2021,358075,F,Middle East,High school,0-35,High,FALSE,0,FALSE,TRUE,0,FALSE,78,8,0,85,21,128,FALSE,0,0,0,FALSE,2,0,FALSE,0
55908,Federation League,2021,127580,F,East Asia,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,799,564,4,800,633,38,FALSE,9,104,0,FALSE,51,0,TRUE,1
18681,Federation League,2019,572149,F,South America,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,195,354,0,104,226,8,FALSE,15,73,0,FALSE,15,0,TRUE,1
16400,Federation League,2022,571292,F,Central America,Middle school,35-55,High,FALSE,1,FALSE,FALSE,0,FALSE,4,3,0,0,2,0,FALSE,0,0,0,FALSE,0,0,TRUE,0
68520,Local Match,2022,676866,M,East Asia,High school,0-35,Middle,FALSE,0,FALSE,FALSE,30,FALSE,420,1944,0,508,251,579,TRUE,0,16,1,FALSE,14,0,TRUE,1
63930,World Championship,2021,480086,F,Middle East,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,85,159,0,65,32,0,FALSE,0,0,0,FALSE,0,0,TRUE,1
23291,Federation League,2022,496916,M,East Asia,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,302,449,0,188,371,22,FALSE,1,0,0,FALSE,56,0,TRUE,1
93031,Federation League,2019,538863,F,Northern Africa,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,337,198,0,375,156,29,FALSE,31,109,0,FALSE,18,0,TRUE,1
10679,Regional Tournament,2019,495035,F,East Asia,High school,0-35,Middle-High,TRUE,0,FALSE,FALSE,0,FALSE,23,6,0,28,9,74,FALSE,0,0,0,FALSE,0,0,FALSE,1
50180,Federation League,2020,540758,F,East Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,312,399,0,470,336,14,FALSE,0,102,0,FALSE,91,23,FALSE,0
92047,Local Match,2019,2379512,M,Western Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,403,1616,0,750,302,713,FALSE,16,23,35,FALSE,33,39,TRUE,1
61871,Federation League,2022,590886,M,Northern Africa,University Degree,0-35,Middle-Low,FALSE,1,FALSE,FALSE,30,FALSE,377,249,16,233,144,10,FALSE,46,0,0,FALSE,26,0,FALSE,1
28245,Continental Championship,2022,408763,M,Northern Africa,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,285,387,0,490,90,,FALSE,3,155,0,FALSE,34,0,FALSE,1
22579,Federation League,2021,611520,M,,High school,0-35,High,FALSE,0,FALSE,TRUE,0,FALSE,146,252,0,393,16,0,FALSE,0,86,0,FALSE,1,0,FALSE,0
28220,National Cup,2021,633998,F,North America,University Degree,55<=,Middle,FALSE,,FALSE,FALSE,0,FALSE,152,449,0,0,59,872,FALSE,0,0,0,FALSE,11,0,FALSE,1
